Country Name,Country Code,Series,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
Netherlands,NLD,Internet users (per 100 people),IT.NET.USER.P2,94.71207372,..,..
Netherlands,NLD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,80.5931015014648,..,..
Netherlands,NLD,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,43.8498001098633,..,..
Netherlands,NLD,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,69.3793029785156,..,..
Netherlands,NLD,"Labor force, total",SL.TLF.TOTL.IN,9227941,9247803,..
Netherlands Antilles,ANT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Netherlands Antilles,ANT,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Netherlands Antilles,ANT,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Netherlands Antilles,ANT,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Netherlands Antilles,ANT,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Netherlands Antilles,ANT,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Netherlands Antilles,ANT,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
New Caledonia,NCL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
New Caledonia,NCL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
New Caledonia,NCL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
New Caledonia,NCL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
New Caledonia,NCL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
New Caledonia,NCL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
New Caledonia,NCL,"Labor force, total",SL.TLF.TOTL.IN,138742,140619,..
New Zealand,NZL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
New Zealand,NZL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
New Zealand,NZL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
New Zealand,NZL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
New Zealand,NZL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
New Zealand,NZL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
New Zealand,NZL,"Labor force, total",SL.TLF.TOTL.IN,2721966,2771153,..
Nicaragua,NIC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Nicaragua,NIC,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Nicaragua,NIC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Nicaragua,NIC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Nicaragua,NIC,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Nicaragua,NIC,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Nicaragua,NIC,"Labor force, total",SL.TLF.TOTL.IN,2992406,3048653,..
Niger,NER,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.54721,..,..
Niger,NER,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Niger,NER,Internet users (per 100 people),IT.NET.USER.P2,5.250487687,..,..
Niger,NER,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Niger,NER,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Niger,NER,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Niger,NER,"Labor force, total",SL.TLF.TOTL.IN,8111179,8423151,..
Nigeria,NGA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Nigeria,NGA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Nigeria,NGA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Nigeria,NGA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Nigeria,NGA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Nigeria,NGA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,58403811,59873795,..
North America,NAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
North America,NAC,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
North America,NAC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
North America,NAC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,73.3359541626009,73.2942483989488,..
North America,NAC,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,42.1580723388209,42.3618703847676,..
North America,NAC,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,57.7189211996964,57.866480715314,..
North America,NAC,"Labor force, total",SL.TLF.TOTL.IN,185827935,187009990,..
North Macedonia,MKD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
North Macedonia,MKD,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
North Macedonia,MKD,Internet users (per 100 people),IT.NET.USER.P2,79.16775519,..,..
North Macedonia,MKD,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,81.3712005615234,..,..
North Macedonia,MKD,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,32.4640007019043,..,..
North Macedonia,MKD,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,66.2433013916016,..,..
North Macedonia,MKD,"Labor force, total",SL.TLF.TOTL.IN,959864,959187,..
Northern Mariana Islands,MNP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Northern Mariana Islands,MNP,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Northern Mariana Islands,MNP,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Northern Mariana Islands,MNP,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Northern Mariana Islands,MNP,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Northern Mariana Islands,MNP,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Norway,NOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Norway,NOR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Norway,NOR,Internet users (per 100 people),IT.NET.USER.P2,96.49165799,..,..
Norway,NOR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,83.1919021606445,..,..
Norway,NOR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,49.4379997253418,..,..
Norway,NOR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,70.3190002441406,..,..
Norway,NOR,"Labor force, total",SL.TLF.TOTL.IN,2799958,2829069,..
OECD members,OED,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
OECD members,OED,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
OECD members,OED,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
OECD members,OED,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
OECD members,OED,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
OECD members,OED,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
OECD members,OED,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Oman,OMN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Oman,OMN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,0,..
Oman,OMN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Oman,OMN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Oman,OMN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Oman,OMN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Oman,OMN,"Labor force, total",SL.TLF.TOTL.IN,2701563,2793444,..
Other small states,OSS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Other small states,OSS,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Other small states,OSS,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Other small states,OSS,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Other small states,OSS,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Other small states,OSS,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Other small states,OSS,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Pacific island small states,PSS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Pacific island small states,PSS,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Pacific island small states,PSS,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Pacific island small states,PSS,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Pacific island small states,PSS,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Pacific island small states,PSS,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Pacific island small states,PSS,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Pakistan,PAK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Pakistan,PAK,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Pakistan,PAK,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Pakistan,PAK,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,61.1955986022949,..,..
Pakistan,PAK,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,52.0210990905762,..,..
Pakistan,PAK,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,46.7471008300781,..,..
Pakistan,PAK,"Labor force, total",SL.TLF.TOTL.IN,72040845,73943927,..
Palau,PLW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Palau,PLW,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Palau,PLW,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Palau,PLW,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Palau,PLW,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Palau,PLW,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Palau,PLW,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Panama,PAN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Panama,PAN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Panama,PAN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Panama,PAN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,82.7572021484375,..,..
Panama,PAN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,55.8303985595703,..,..
Panama,PAN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,70.5827026367188,..,..
Panama,PAN,"Labor force, total",SL.TLF.TOTL.IN,2029802,2070252,..
Papua New Guinea,PNG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.93089,..,..
Papua New Guinea,PNG,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Papua New Guinea,PNG,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Papua New Guinea,PNG,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Papua New Guinea,PNG,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Papua New Guinea,PNG,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Papua New Guinea,PNG,"Labor force, total",SL.TLF.TOTL.IN,2618045,2672011,..
Paraguay,PRY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Paraguay,PRY,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Paraguay,PRY,Internet users (per 100 people),IT.NET.USER.P2,64.99354302,..,..
Paraguay,PRY,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Paraguay,PRY,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Paraguay,PRY,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Paraguay,PRY,"Labor force, total",SL.TLF.TOTL.IN,3534912,3596770,..
Peru,PER,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.72316,3.84729,..
Peru,PER,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,2.50887,4.61205,..
Peru,PER,Internet users (per 100 people),IT.NET.USER.P2,52.54031157,..,..
Peru,PER,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,84.2516021728516,..,..
Peru,PER,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,53.1540985107422,..,..
Peru,PER,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,71.022102355957,..,..
Peru,PER,"Labor force, total",SL.TLF.TOTL.IN,18346713,18864820,..
Philippines,PHL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Philippines,PHL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Philippines,PHL,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Philippines,PHL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Philippines,PHL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Philippines,PHL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Philippines,PHL,"Labor force, total",SL.TLF.TOTL.IN,43864623,44815316,..
Poland,POL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Poland,POL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Poland,POL,Internet users (per 100 people),IT.NET.USER.P2,77.54173454,..,..
Poland,POL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,80.3750991821289,..,..
Poland,POL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,17.1695003509521,..,..
Poland,POL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,58.3302001953125,..,..
Poland,POL,"Labor force, total",SL.TLF.TOTL.IN,18391322,18223701,..
Portugal,PRT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Portugal,PRT,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Portugal,PRT,Internet users (per 100 people),IT.NET.USER.P2,74.66096828,..,..
Portugal,PRT,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,83.2699966430664,..,..
Portugal,PRT,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,49.9457015991211,..,..
Portugal,PRT,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,74.8666000366211,..,..
Portugal,PRT,"Labor force, total",SL.TLF.TOTL.IN,5267545,5223005,..
Post-demographic dividend,PST,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Post-demographic dividend,PST,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Post-demographic dividend,PST,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Post-demographic dividend,PST,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Post-demographic dividend,PST,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Post-demographic dividend,PST,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Post-demographic dividend,PST,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Pre-demographic dividend,PRE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Pre-demographic dividend,PRE,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Pre-demographic dividend,PRE,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Pre-demographic dividend,PRE,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
